cube27cam2_62 icam: 1 direction: 1 [182.81, 187.21, 48.65, 7.28, 659.96, 656.86, 0.7088, 1] size(outline) :661.0,668.5
cube28cam1_11 icam: 1 direction: 0 [194.21, 196.25, 50.48, 9.06, 663.44, 663.66, 0, 0] size(outline) :665.3,665.69
cube28cam3_24 icam: 1 direction: 3 [187.55, 195.25, 51.45, 8.19, 663.94, 669.54, 0, 3] size(outline) :666.03,673.98
cube28cam2_32 icam: 1 direction: 1 [183.97, 189.05, 48.29, 16.64, 661.48, 656.67, 0, 1] size(outline) :664.14,657.03
cube28cam1_41 icam: 1 direction: 0 [194.42, 200.28, 50.58, 8.51, 664.68, 667.0, 0, 0] size(outline) :666.63,665.49
cube28cam3_54 icam: 1 direction: 3 [194.23, 192.4, 51.69, 4.32, 664.83, 669.38, 0, 3] size(outline) :666.22,670.5
cube28cam2_62 icam: 1 direction: 1 [194.19, 190.06, 48.84, 25.3, 661.88, 657.12, 0, 1] size(outline) :660.99,657.18
cube29cam1_11 icam: 1 direction: 0 [188.26, 198.26, 49.77, 5.89, 663.51, 670.11, 0, 0] size(outline) :664.94,670.55
cube29cam3_24 icam: 1 direction: 3 [195.55, 191.15, 51.32, 9.12, 666.07, 665.5, 0.8183, 3] size(outline) :667.61,668.2
cube29cam2_32 icam: 1 direction: 1 [193.08, 188.3, 48.87, 21.87, 657.98, 661.28, 0.2334, 1] size(outline) :658.34,671.85
cube29cam1_41 icam: 1 direction: 0 [183.9, 189.38, 49.26, 10.31, 666.43, 666.48, 0.8262, 0] size(outline) :668.25,677.7
cube29cam3_54 icam: 1 direction: 3 [185.17, 189.7, 50.45, 4.68, 671.69, 666.2, 0, 3] size(outline) :673.41,667.96
cube29cam2_62 icam: 1 direction: 1 [182.57, 186.24, 48.26, 5.77, 659.0, 658.84, 0.4325, 1] size(outline) :662.38,666.94
cube30cam1_11 icam: 1 direction: 0 [195.0, 200.77, 49.56, 5.65, 661.99, 663.86, 0, 0] size(outline) :663.29,663.79
cube30cam3_24 icam: 1 direction: 3 [184.58, 191.51, 50.56, 14.43, 663.4, 667.13, 0, 3] size(outline) :665.35,667.17
cube30cam2_32 icam: 1 direction: 1 [183.24, 186.37, 48.57, 10.59, 659.22, 656.09, 0.8025, 1] size(outline) :659.32,666.72
cube30cam1_41 icam: 1 direction: 0 [197.02, 200.03, 50.35, 12.89, 661.48, 663.53, 0.7243, 0] size(outline) :663.04,672.3
cube30cam3_54 icam: 1 direction: 3 [194.48, 190.55, 51.22, 6.4, 662.24, 665.05, 0, 3] size(outline) :662.27,667.17
cube30cam2_62 icam: 1 direction: 1 [193.3, 187.85, 48.89, 8.59, 658.98, 656.0, 0, 1] size(outline) :659.06,655.06
cube31cam1_11 icam: 1 direction: 0 [187.85, 198.96, 50.47, 9.69, 660.15, 667.69, 0.2083, 0] size(outline) :666.36,666.25
cube31cam3_24 icam: 1 direction: 3 [193.75, 193.31, 53.05, 15.95, 664.0, 662.5, 0, 3] size(outline) :664.0,663.0
cube31cam2_32 icam: 1 direction: 1 [183.2, 200.06, 48.72, 12.93, 654.04, 658.39, 0, 1] size(outline) :654.32,657.49
cube31cam1_41 icam: 1 direction: 0 [196.42, 187.97, 49.56, 8.94, 663.87, 662.7, 1.0386, 0] size(outline) :668.43,660.72
cube31cam3_54 icam: 1 direction: 3 [195.84, 191.67, 52.32, 25.31, 665.6, 662.26, 0, 3] size(outline) :667.86,662.04
cube31cam2_62 icam: 1 direction: 1 [188.49, 194.32, 48.81, 6.59, 654.31, 655.73, 0, 1] size(outline) :654.35,655.36
cube32cam1_11 icam: 1 direction: 0 [187.94, 198.74, 50.45, 4.36, 661.75, 667.8, 0, 0] size(outline) :663.29,669.02
cube32cam3_24 icam: 1 direction: 3 [196.59, 191.81, 51.81, 9.86, 667.19, 665.37, 0, 3] size(outline) :667.37,666.87
cube32cam2_32 icam: 1 direction: 1 [192.43, 189.05, 49.09, 5.59, 657.88, 662.04, 0, 1] size(outline) :659.78,661.28
cube32cam1_41 icam: 1 direction: 0 [190.74, 189.12, 49.1, 7.01, 668.69, 666.82, 0, 0] size(outline) :669.11,665.96
cube32cam3_54 icam: 1 direction: 3 [185.65, 189.44, 49.89, 9.67, 668.92, 664.78, 0, 3] size(outline) :670.36,663.93
cube32cam2_62 icam: 1 direction: 1 [184.68, 189.69, 49.17, 152.01, 658.74, 657.16, 0.829, 1] size(outline) :662.57,660.04
cube33cam1_11 icam: 1 direction: 0 [191.94, 192.64, 49.44, 3.15, 663.09, 667.69, 0.8332, 0] size(outline) :666.55,667.13
cube33cam3_24 icam: 1 direction: 3 [186.74, 191.62, 49.94, 10.87, 664.15, 668.7, 0, 3] size(outline) :665.26,668.14
cube33cam2_32 icam: 1 direction: 1 [183.85, 187.12, 48.04, 16.2, 660.0, 654.94, 0.0663, 1] size(outline) :658.28,658.99
cube33cam1_41 icam: 1 direction: 0 [191.97, 200.9, 49.77, 6.31, 664.21, 667.11, 0, 0] size(outline) :664.94,669.06
cube33cam3_54 icam: 1 direction: 3 [194.62, 191.82, 50.99, 7.27, 663.44, 667.83, 0, 3] size(outline) :665.02,668.97
cube33cam2_62 icam: 1 direction: 1 [193.46, 189.34, 48.68, 6.77, 660.0, 656.04, 0.6649, 1] size(outline) :669.05,659.98
cube34cam1_11 icam: 1 direction: 0 [187.18, 204.41, 50.6, 4.24, 661.35, 669.64, 0, 0] size(outline) :662.25,669.33
cube34cam3_24 icam: 1 direction: 3 [194.51, 189.38, 52.44, 19.33, 663.11, 663.56, 0.3083, 3] size(outline) :667.94,666.0
cube34cam2_32 icam: 1 direction: 1 [195.09, 186.27, 48.64, 101.47, 655.66, 658.51, 0, 1] size(outline) :656.96,660.79
cube34cam1_41 icam: 1 direction: 0 [193.08, 188.82, 50.03, 8.75, 666.0, 662.38, 0, 0] size(outline) :667.47,662.04
cube34cam3_54 icam: 1 direction: 3 [182.92, 191.49, 51.37, 19.54, 667.98, 662.05, 0, 3] size(outline) :668.98,663.04
cube34cam2_62 icam: 1 direction: 1 [182.4, 192.31, 48.92, 7.74, 656.01, 657.1, 0, 1] size(outline) :658.94,657.16
cube35cam1_11 icam: 1 direction: 0 [187.22, 188.76, 49.39, 11.27, 665.09, 670.64, 0, 0] size(outline) :666.47,669.39
cube35cam3_24 icam: 1 direction: 3 [192.35, 192.41, 50.52, 7.83, 666.79, 665.61, 0, 3] size(outline) :669.72,665.07
cube35cam2_32 icam: 1 direction: 1 [182.81, 187.23, 48.68, 13.32, 659.25, 661.72, 0, 1] size(outline) :660.3,662.72
cube35cam1_41 icam: 1 direction: 0 [189.27, 196.42, 50.38, 5.01, 668.51, 663.13, 0, 0] size(outline) :669.34,662.9
cube35cam3_54 icam: 1 direction: 3 [194.57, 189.28, 51.49, 11.9, 668.37, 663.78, 0, 3] size(outline) :670.45,665.07
cube35cam2_62 icam: 1 direction: 1 [194.78, 191.23, 48.74, 9.4, 658.52, 658.97, 0, 1] size(outline) :660.29,658.92
cube36cam1_11 icam: 1 direction: 0 [195.81, 202.31, 50.46, 25.14, 660.39, 666.89, 0, 0] size(outline) :660.48,666.02
cube36cam3_24 icam: 1 direction: 3 [195.76, 188.75, 52.35, 7.57, 661.23, 662.89, 0, 3] size(outline) :661.81,663.75
cube36cam2_32 icam: 1 direction: 1 [193.28, 186.96, 48.94, 33.83, 656.53, 654.84, 0, 1] size(outline) :658.61,655.08
cube36cam1_41 icam: 1 direction: 0 [194.58, 202.05, 49.39, 10.0, 660.51, 664.62, 0, 0] size(outline) :661.73,662.36
cube36cam3_54 icam: 1 direction: 3 [182.48, 193.88, 51.07, 5.53, 660.56, 663.64, 0, 3] size(outline) :663.01,664.17
cube36cam2_62 icam: 1 direction: 1 [181.15, 195.33, 48.84, 5.75, 656.54, 655.35, 0, 1] size(outline) :658.01,654.48
cube37cam1_11 icam: 1 direction: 0 [193.28, 192.54, 49.21, 7.68, 662.73, 665.1, 0, 0] size(outline) :665.13,664.03
cube37cam3_24 icam: 1 direction: 3 [184.75, 190.68, 51.23, 6.82, 664.95, 660.12, 0, 3] size(outline) :664.92,664.04
cube37cam2_32 icam: 1 direction: 1 [185.65, 193.63, 48.63, 11.5, 655.53, 655.22, 0, 1] size(outline) :654.17,655.25
cube37cam1_41 icam: 1 direction: 0 [189.26, 200.46, 50.48, 4.82, 660.13, 666.59, 0, 0] size(outline) :661.85,667.47
cube37cam3_54 icam: 1 direction: 3 [195.09, 191.53, 55.56, 24.6, 663.17, 662.99, 0, 3] size(outline) :664.22,663.24
cube37cam2_62 icam: 1 direction: 1 [188.73, 186.55, 49.07, 9.24, 653.16, 655.47, 0, 1] size(outline) :657.85,657.48
cube38cam1_11 icam: 1 direction: 0 [188.27, 198.77, 50.04, 9.37, 665.94, 664.16, 0.9808, 0] size(outline) :666.12,670.12
cube38cam3_24 icam: 1 direction: 3 [195.63, 189.65, 51.69, 13.88, 668.24, 664.34, 0, 3] size(outline) :669.21,664.97
cube38cam2_32 icam: 1 direction: 1 [193.79, 194.03, 49.41, 8.35, 658.96, 659.25, 0.9897, 1] size(outline) :661.95,658.61
cube38cam1_41 icam: 1 direction: 0 [187.0, 187.32, 49.65, 7.09, 663.48, 668.45, 0.9253, 0] size(outline) :668.46,669.32
cube38cam3_54 icam: 1 direction: 3 [196.47, 192.68, 51.14, 15.5, 668.6, 665.72, 0, 3] size(outline) :670.85,666.25
cube38cam2_62 icam: 1 direction: 1 [185.68, 192.25, 48.6, 7.83, 658.16, 661.82, 0, 1] size(outline) :660.32,666.09
cube39cam1_11 icam: 1 direction: 0 [188.54, 186.2, 50.24, 7.03, 666.97, 664.29, 0, 0] size(outline) :668.19,665.17
cube39cam3_24 icam: 1 direction: 3 [186.06, 189.23, 50.62, 12.98, 671.32, 665.17, 0, 3] size(outline) :670.91,665.38
cube39cam2_32 icam: 1 direction: 1 [194.13, 192.86, 48.21, 5.95, 661.16, 662.03, 0, 1] size(outline) :662.21,661.12
cube39cam1_41 icam: 1 direction: 0 [187.99, 197.77, 49.71, 5.36, 665.98, 668.09, 0.9945, 0] size(outline) :665.03,672.12
cube39cam3_54 icam: 1 direction: 3 [196.47, 193.77, 51.31, 9.73, 664.09, 665.16, 0, 3] size(outline) :665.99,665.95
cube39cam2_62 icam: 1 direction: 1 [194.0, 189.45, 49.11, 4.72, 657.97, 663.0, 0.9338, 1] size(outline) :662.41,665.33
cube40cam1_11 icam: 1 direction: 0 [188.95, 199.81, 50.45, 7.19, 662.86, 667.93, 0.1973, 0] size(outline) :666.74,668.4
cube40cam3_24 icam: 1 direction: 3 [196.2, 193.43, 53.19, 23.33, 663.33, 664.33, 0, 3] size(outline) :665.32,665.13
cube40cam2_32 icam: 1 direction: 1 [194.8, 187.79, 49.33, 9.17, 655.97, 658.67, 0, 1] size(outline) :660.04,660.43
cube40cam1_41 icam: 1 direction: 0 [193.44, 191.86, 49.65, 10.97, 665.94, 665.06, 0, 0] size(outline) :666.99,666.08
cube40cam3_54 icam: 1 direction: 3 [178.16, 192.44, 50.8, 8.12, 665.93, 664.48, 1.0455, 3] size(outline) :666.54,667.59
cube40cam2_62 icam: 1 direction: 1 [186.91, 187.73, 48.81, 17.39, 658.86, 656.89, 0, 1] size(outline) :663.63,657.31
cube41cam1_11 icam: 1 direction: 0 [194.13, 202.28, 48.57, 19.8, 660.81, 664.64, 0, 0] size(outline) :662.26,664.35
cube41cam3_24 icam: 1 direction: 3 [195.44, 191.33, 51.83, 12.1, 662.13, 664.17, 0, 3] size(outline) :661.44,664.3
cube41cam2_32 icam: 1 direction: 1 [193.56, 188.18, 49.36, 6.08, 657.36, 655.58, 0, 1] size(outline) :657.52,657.45
cube41cam1_41 icam: 1 direction: 0 [202.53, 192.81, 49.65, 6.59, 661.97, 663.83, 0, 0] size(outline) :662.56,662.88
cube41cam3_54 icam: 1 direction: 3 [188.64, 189.74, 51.58, 6.38, 662.32, 665.83, 0, 3] size(outline) :664.03,667.04
cube41cam2_62 icam: 1 direction: 1 [181.84, 195.92, 47.97, 43.82, 657.97, 655.32, 0, 1] size(outline) :661.65,655.37
cube42cam1_11 icam: 1 direction: 0 [189.79, 197.7, 49.92, 6.67, 665.48, 666.06, 0.8435, 0] size(outline) :671.99,683.06
cube42cam3_24 icam: 1 direction: 3 [193.62, 191.37, 51.31, 6.73, 663.09, 667.0, 0, 3] size(outline) :664.02,668.92
cube42cam2_32 icam: 1 direction: 1 [194.46, 189.1, 48.95, 6.31, 661.65, 657.12, 0, 1] size(outline) :662.9,659.32
cube42cam1_41 icam: 1 direction: 0 [186.56, 189.93, 49.12, 4.5, 663.34, 665.01, 0, 0] size(outline) :664.1,665.57
cube42cam3_54 icam: 1 direction: 3 [185.75, 187.68, 50.78, 7.05, 665.01, 669.0, 0, 3] size(outline) :666.01,668.0
cube42cam2_62 icam: 1 direction: 1 [185.46, 184.47, 48.32, 17.86, 662.99, 658.03, 0, 1] size(outline) :665.02,657.01
cube43cam1_11 icam: 1 direction: 0 [189.15, 190.62, 49.15, 8.66, 664.32, 665.97, 0, 0] size(outline) :666.26,667.9
cube43cam3_24 icam: 1 direction: 3 [184.47, 192.49, 50.45, 4.36, 665.04, 668.98, 0.9364, 3] size(outline) :666.96,678.98
cube43cam2_32 icam: 1 direction: 1 [183.05, 190.62, 48.55, 11.36, 660.24, 658.94, 0.912, 1] size(outline) :676.11,659.1
cube43cam1_41 icam: 1 direction: 0 [191.56, 197.65, 50.31, 8.19, 664.84, 663.82, 0, 0] size(outline) :665.63,664.85
cube43cam3_54 icam: 1 direction: 3 [194.76, 190.62, 51.66, 8.75, 662.27, 667.78, 0.8534, 3] size(outline) :664.41,674.7
cube43cam2_62 icam: 1 direction: 1 [195.03, 187.96, 49.26, 14.91, 661.45, 657.0, 0.6868, 1] size(outline) :668.9,656.09
cube44cam1_11 icam: 1 direction: 0 [190.38, 183.78, 49.3, 8.04, 661.78, 669.22, 0, 0] size(outline) :665.94,670.5
cube44cam3_24 icam: 1 direction: 3 [199.58, 198.79, 50.44, 6.04, 665.12, 665.86, 0, 3] size(outline) :668.28,666.9
cube44cam2_32 icam: 1 direction: 1 [185.6, 187.26, 48.76, 8.28, 656.05, 659.75, 0, 1] size(outline) :656.67,659.97
cube44cam1_41 icam: 1 direction: 0 [186.01, 202.22, 50.24, 9.93, 665.56, 665.47, 0, 0] size(outline) :668.3,663.63
cube44cam3_54 icam: 1 direction: 3 [196.11, 192.37, 50.74, 4.49, 667.86, 663.98, 1.1991, 3] size(outline) :670.47,666.03
cube44cam2_62 icam: 1 direction: 1 [197.03, 195.19, 48.68, 5.58, 656.45, 657.27, 0, 1] size(outline) :657.84,657.44
cube45cam1_11 icam: 1 direction: 0 [188.45, 199.8, 50.36, 5.83, 666.37, 665.61, 0, 0] size(outline) :667.74,664.88
cube45cam3_24 icam: 1 direction: 3 [195.53, 190.73, 51.71, 5.81, 667.73, 664.98, 0, 3] size(outline) :668.49,666.88
cube45cam2_32 icam: 1 direction: 1 [196.28, 192.14, 49.1, 7.01, 660.02, 659.09, 0.9998, 1] size(outline) :668.93,660.0
cube45cam1_41 icam: 1 direction: 0 [189.11, 192.07, 49.15, 6.39, 663.82, 670.83, 0, 0] size(outline) :666.14,670.55
cube45cam3_54 icam: 1 direction: 3 [197.34, 191.44, 50.24, 8.2, 667.07, 666.16, 0.595, 3] size(outline) :672.02,667.68
cube45cam2_62 icam: 1 direction: 1 [183.37, 189.13, 48.51, 10.16, 658.98, 662.05, 0, 1] size(outline) :660.97,665.67
cube46cam1_11 icam: 1 direction: 0 [190.81, 191.45, 49.86, 9.56, 662.32, 663.42, 0, 0] size(outline) :663.52,663.92
cube46cam3_24 icam: 1 direction: 3 [182.64, 188.91, 50.95, 11.67, 663.18, 664.02, 1.0397, 3] size(outline) :663.32,668.27
cube46cam2_32 icam: 1 direction: 1 [183.67, 195.32, 48.54, 11.88, 656.62, 654.53, 0, 1] size(outline) :659.13,655.07
cube46cam1_41 icam: 1 direction: 0 [190.36, 195.38, 51.22, 3.61, 660.99, 661.85, 0.7941, 0] size(outline) :662.38,667.57
cube46cam3_54 icam: 1 direction: 3 [195.7, 189.38, 52.27, 12.51, 661.44, 665.08, 0, 3] size(outline) :663.63,665.27
cube46cam2_62 icam: 1 direction: 1 [189.14, 186.31, 49.04, 29.78, 657.69, 654.94, 0, 1] size(outline) :659.85,654.44
cube47cam1_11 icam: 1 direction: 0 [186.51, 184.28, 49.3, 7.3, 660.58, 667.24, 0, 0] size(outline) :662.04,668.4
cube47cam3_24 icam: 1 direction: 3 [184.61, 196.52, 50.76, 9.11, 663.9, 661.83, 0, 3] size(outline) :665.22,662.75
cube47cam2_32 icam: 1 direction: 1 [177.66, 193.4, 49.04, 4.75, 655.71, 658.95, 0.5348, 1] size(outline) :656.57,670.45
cube47cam1_41 icam: 1 direction: 0 [189.47, 200.82, 49.86, 24.13, 663.6, 661.97, 0, 0] size(outline) :665.15,664.5
cube47cam3_54 icam: 1 direction: 3 [198.55, 191.35, 53.31, 55.67, 667.89, 661.89, 0, 3] size(outline) :668.89,663.06
cube47cam2_62 icam: 1 direction: 1 [194.27, 190.24, 48.29, 13.45, 654.0, 656.0, 0.1499, 1] size(outline) :656.0,659.01
cube48cam1_11 icam: 1 direction: 0 [190.49, 203.74, 49.65, 10.17, 665.04, 665.72, 0.8815, 0] size(outline) :670.36,702.82
cube48cam3_24 icam: 1 direction: 3 [195.23, 190.05, 51.67, 14.13, 667.62, 664.04, 0.9328, 3] size(outline) :671.34,663.21
cube1cam1_11 icam: 1 direction: 0 [194.11, 193.55, 49.71, 6.73, 661.18, 667.26, 0, 0] size(outline) :661.83,666.08
cube1cam3_24 icam: 1 direction: 3 [177.47, 195.72, 50.38, 5.01, 664.01, 662.14, 0, 3] size(outline) :665.7,662.13
cube1cam2_32 icam: 1 direction: 1 [176.6, 193.01, 48.64, 7.89, 656.28, 654.78, 0, 1] size(outline) :658.56,654.86
cube1cam1_11 icam: 1 direction: 0 [194.11, 193.55, 49.71, 6.73, 661.18, 667.26, 0, 0] size(outline) :661.83,666.08
cube1cam3_24 icam: 1 direction: 3 [177.47, 195.72, 50.38, 5.01, 664.01, 662.14, 0, 3] size(outline) :665.7,662.13
cube1cam2_32 icam: 1 direction: 1 [176.6, 193.01, 48.64, 7.89, 656.28, 654.78, 0, 1] size(outline) :658.56,654.86
cube1cam1_41 icam: 1 direction: 0 [191.76, 203.04, 50.0, 10.15, 661.01, 666.54, 0.9024, 0] size(outline) :662.7,671.31
cube1cam3_54 icam: 1 direction: 3 [196.7, 190.6, 54.34, 42.27, 663.0, 663.16, 0, 3] size(outline) :663.84,663.19
cube1cam2_62 icam: 1 direction: 1 [197.06, 187.96, 48.88, 13.62, 654.61, 656.35, 0, 1] size(outline) :655.23,657.42
cube2cam1_11 icam: 1 direction: 0 [190.66, 199.27, 50.22, 6.0, 663.66, 668.93, 0, 0] size(outline) :664.54,669.9
cube2cam3_24 icam: 1 direction: 3 [195.46, 192.56, 52.11, 9.32, 665.64, 665.98, 0, 3] size(outline) :665.88,667.86
cube2cam2_32 icam: 1 direction: 1 [191.82, 189.07, 49.02, 11.82, 658.09, 661.06, 0, 1] size(outline) :659.95,662.21
cube2cam1_41 icam: 1 direction: 0 [188.72, 190.55, 49.44, 7.12, 666.02, 665.22, 0, 0] size(outline) :667.4,664.43
cube2cam3_54 icam: 1 direction: 3 [185.52, 189.56, 50.53, 3.31, 667.76, 665.13, 0, 3] size(outline) :668.35,665.58
cube2cam2_62 icam: 1 direction: 1 [183.46, 191.45, 48.55, 8.11, 659.2, 658.42, 0.3163, 1] size(outline) :659.19,672.87
cube3cam1_11 icam: 1 direction: 0 [189.39, 199.89, 49.68, 4.96, 662.23, 667.3, 0, 0] size(outline) :662.97,665.18
cube3cam3_24 icam: 1 direction: 3 [196.78, 197.46, 51.17, 7.99, 664.73, 665.73, 0, 3] size(outline) :665.79,665.4
cube3cam2_32 icam: 1 direction: 1 [193.67, 188.32, 48.65, 6.77, 656.76, 658.22, 0, 1] size(outline) :657.75,658.38
cube3cam1_41 icam: 1 direction: 0 [192.33, 191.05, 49.21, 4.01, 665.94, 665.58, 0, 0] size(outline) :665.89,666.67
cube3cam3_54 icam: 1 direction: 3 [186.58, 191.7, 50.12, 7.87, 668.48, 663.34, 0, 3] size(outline) :669.62,663.81
cube3cam2_62 icam: 1 direction: 1 [192.98, 191.89, 48.82, 7.62, 657.46, 657.95, 0, 1] size(outline) :658.0,657.0
cube4cam1_11 icam: 1 direction: 0 [185.32, 189.46, 49.35, 7.39, 663.61, 666.63, 0, 0] size(outline) :665.32,667.79
cube4cam3_24 icam: 1 direction: 3 [186.56, 188.36, 50.86, 5.02, 665.85, 665.26, 0, 3] size(outline) :666.51,666.33
cube4cam2_32 icam: 1 direction: 1 [180.26, 186.49, 48.33, 18.16, 657.45, 660.07, 0, 1] size(outline) :658.02,664.24
cube4cam1_41 icam: 1 direction: 0 [190.3, 195.95, 49.84, 12.15, 666.26, 663.26, 0, 0] size(outline) :666.0,664.02
cube4cam3_54 icam: 1 direction: 3 [194.49, 189.82, 51.75, 5.75, 667.98, 666.04, 0, 3] size(outline) :669.21,666.46
cube4cam2_62 icam: 1 direction: 1 [192.51, 188.35, 48.97, 6.8, 657.97, 657.09, 0.6035, 1] size(outline) :658.91,669.93
cube5cam1_11 icam: 1 direction: 0 [189.83, 189.32, 49.37, 3.06, 665.65, 663.24, 0, 0] size(outline) :666.11,661.16
cube5cam3_24 icam: 1 direction: 3 [184.36, 189.18, 50.35, 9.01, 667.51, 665.37, 0.96, 3] size(outline) :671.01,666.29
cube5cam2_32 icam: 1 direction: 1 [202.45, 195.41, 48.87, 7.72, 657.33, 656.18, 0, 1] size(outline) :657.55,655.33
cube5cam1_41 icam: 1 direction: 0 [189.1, 197.71, 50.65, 10.39, 661.79, 665.99, 0, 0] size(outline) :662.19,668.26
cube5cam3_54 icam: 1 direction: 3 [197.91, 199.55, 51.9, 12.17, 665.07, 664.89, 0, 3] size(outline) :665.97,665.18
cube5cam2_62 icam: 1 direction: 1 [193.44, 189.14, 48.88, 9.59, 657.98, 659.96, 0, 1] size(outline) :658.09,660.01
cube6cam1_11 icam: 1 direction: 0 [193.25, 198.51, 49.98, 9.08, 662.84, 663.83, 0.7287, 0] size(outline) :664.23,668.66
cube6cam3_24 icam: 1 direction: 3 [195.66, 189.37, 51.19, 8.84, 663.16, 666.59, 0, 3] size(outline) :664.36,668.28
cube6cam2_32 icam: 1 direction: 1 [192.5, 187.63, 50.33, 349.69, 658.02, 656.01, 0.3347, 1] size(outline) :659.03,668.01
cube6cam1_41 icam: 1 direction: 0 [192.18, 200.8, 49.63, 7.31, 663.8, 666.22, 1.0011, 0] size(outline) :663.1,668.05
cube6cam3_54 icam: 1 direction: 3 [184.19, 191.88, 50.03, 6.01, 663.72, 669.05, 0, 3] size(outline) :664.35,670.69
cube6cam2_62 icam: 1 direction: 1 [184.0, 187.88, 48.32, 8.52, 660.76, 655.62, 0.6525, 1] size(outline) :661.51,663.48
cube7cam1_11 icam: 1 direction: 0 [193.74, 195.18, 49.71, 5.11, 661.73, 665.82, 0, 0] size(outline) :661.93,663.93
cube7cam3_24 icam: 1 direction: 3 [186.75, 198.9, 51.38, 6.65, 665.15, 661.6, 0, 3] size(outline) :668.44,664.91
cube7cam2_32 icam: 1 direction: 1 [183.61, 192.32, 49.21, 9.38, 653.98, 656.21, 0, 1] size(outline) :655.04,655.32
cube7cam1_41 icam: 1 direction: 0 [191.47, 204.2, 50.62, 6.25, 661.55, 666.34, 0, 0] size(outline) :662.8,665.38
cube7cam3_54 icam: 1 direction: 3 [193.49, 191.39, 52.78, 12.59, 664.29, 660.85, 0, 3] size(outline) :665.47,661.04
cube7cam2_62 icam: 1 direction: 1 [195.63, 190.1, 49.36, 7.83, 655.91, 655.82, 0.2587, 1] size(outline) :665.01,656.36
cube8cam1_11 icam: 1 direction: 0 [190.85, 202.13, 49.5, 3.03, 667.82, 668.11, 0, 0] size(outline) :667.98,666.16
cube8cam3_24 icam: 1 direction: 3 [194.49, 189.05, 51.4, 6.42, 665.55, 662.12, 0, 3] size(outline) :668.28,663.4
cube8cam2_32 icam: 1 direction: 1 [195.2, 189.6, 48.8, 7.71, 657.74, 657.74, 0, 1] size(outline) :658.87,656.54
cube8cam1_41 icam: 1 direction: 0 [188.34, 190.4, 48.88, 9.59, 660.96, 668.48, 0, 0] size(outline) :661.6,667.07
cube8cam3_54 icam: 1 direction: 3 [184.55, 191.07, 50.0, 8.51, 667.0, 665.06, 0, 3] size(outline) :669.2,664.28
cube8cam2_62 icam: 1 direction: 1 [181.8, 188.43, 48.49, 8.29, 654.41, 660.71, 0, 1] size(outline) :654.97,660.68
cube9cam1_11 icam: 1 direction: 0 [196.25, 200.83, 50.05, 10.11, 662.81, 664.05, 0.6406, 0] size(outline) :663.09,667.56
cube9cam3_24 icam: 1 direction: 3 [194.7, 189.57, 51.71, 5.31, 663.33, 665.6, 0.6106, 3] size(outline) :664.43,667.86
cube9cam2_32 icam: 1 direction: 1 [194.27, 186.5, 49.93, 257.9, 657.31, 655.51, 0, 1] size(outline) :658.54,656.59
cube9cam1_41 icam: 1 direction: 0 [194.5, 201.3, 49.03, 8.78, 664.85, 666.79, 1.0027, 0] size(outline) :673.64,668.17
cube9cam3_54 icam: 1 direction: 3 [180.76, 189.7, 50.39, 11.46, 662.71, 664.98, 0.5401, 3] size(outline) :662.99,669.46
cube9cam2_62 icam: 1 direction: 1 [184.24, 187.35, 47.8, 29.31, 657.93, 656.35, 0.1558, 1] size(outline) :670.99,657.35
cube10cam1_11 icam: 1 direction: 0 [188.41, 197.86, 50.03, 7.88, 665.89, 664.31, 0, 0] size(outline) :667.26,665.79
cube10cam3_24 icam: 1 direction: 3 [194.66, 188.48, 51.39, 2.2, 668.22, 664.85, 0, 3] size(outline) :669.05,665.35
cube10cam2_32 icam: 1 direction: 1 [195.88, 194.15, 49.21, 7.53, 660.19, 660.35, 0.1726, 1] size(outline) :661.05,693.6
cube10cam1_41 icam: 1 direction: 0 [189.46, 192.16, 48.82, 11.01, 662.84, 670.32, 0, 0] size(outline) :665.19,671.96
cube10cam3_54 icam: 1 direction: 3 [197.11, 193.76, 50.45, 4.0, 666.79, 664.46, 0, 3] size(outline) :669.85,668.37
cube10cam2_62 icam: 1 direction: 1 [181.09, 189.01, 48.73, 8.78, 659.82, 661.77, 0.4893, 1] size(outline) :661.15,673.75
cube11cam1_11 icam: 1 direction: 0 [189.38, 199.45, 49.83, 5.61, 663.07, 668.03, 0, 0] size(outline) :666.92,669.3
cube11cam3_24 icam: 1 direction: 3 [196.68, 196.89, 51.63, 5.45, 663.36, 663.84, 0.2192, 3] size(outline) :664.16,673.4
cube11cam2_32 icam: 1 direction: 1 [195.16, 188.51, 48.95, 6.77, 658.78, 658.72, 0.997, 1] size(outline) :662.77,659.14
cube11cam1_41 icam: 1 direction: 0 [186.77, 188.3, 49.21, 18.48, 663.69, 664.42, 0, 0] size(outline) :664.44,663.43
cube11cam3_54 icam: 1 direction: 3 [186.7, 190.8, 50.36, 9.01, 666.03, 663.35, 0, 3] size(outline) :667.67,664.86
cube11cam2_62 icam: 1 direction: 1 [195.62, 192.19, 48.58, 8.69, 656.68, 656.24, 1.0733, 1] size(outline) :661.81,656.26
cube12cam1_11 icam: 1 direction: 0 [191.78, 187.85, 49.34, 2.99, 667.07, 664.86, 0.9743, 0] size(outline) :668.27,676.76
cube12cam3_24 icam: 1 direction: 3 [186.46, 189.98, 50.1, 14.17, 665.89, 662.72, 0, 3] size(outline) :670.22,663.34
